"Customer_ID";"churn";"eqpdays";"months";"mou_Mean";"totmrc_Mean";"last_swap";"hnd_price";"adjrev";"change_mou";"mou_cvce_Mean";"avg3mou";"totrev";"mou_Range";"mou_opkv_Mean";"totcalls";"phones";"avg3qty";"complete_Mean";"peak_vce_Mean";"comp_vce_Mean";"totmou";"opk_vce_Mean";"mou_peav_Mean";"adjqty";"avgqty";"adjmou";"rev_Mean";"ovrmou_Range";"rev_Range";"ovrmou_Mean";"plcd_vce_Mean";"csa"
"1048859";"0";509;17;207,75;39,99;"No Swap";"129.989990234375";837,2;-73,75;68,6766666666667;232;877,18;171;38,5933333333333;814;"1";73;43,3333333333333;41;43,3333333333333;3227;22,3333333333333;92,62;811;50,69;3211;40,9075;4;2,27;1;51,3333333333333;"NYCSUF516"
"1048866";"1";40;13;1267,5;69,99;"(214,336]";"199.989990234375";927,44;492,5;336,206666666667;1103;967,42;870;362,31;3682;"3";500;333,666666666667;226,666666666667;260,333333333333;7073;260;385,606666666667;3666;305,5;7052;164,035;472;211,81;226,75;368,333333333333;"DENDEN303"
"1048902";"1";401;13;297,5;59,99;"No Swap";"59.989990234375";1096,59;-296,5;162,203333333333;396;1169,82;554;52,4933333333333;2899;"1";151;87;75;87;7430;28,3333333333333;141,376666666667;2899;241,58;7430;61,1875;0;14,64;0;115;"NYCFHD732"
"1048903";"0";463;15;228,75;59,99;"No Swap";"149.989990234375";764,19;24,25;43,63;221;817,42;81;44,44;1131;"1";102;45;56,6666666666667;45;2523;32,3333333333333;98,93;1127;80,5;2519;53,4875;0;0,990000000000002;0;56,3333333333333;"SFRCRU831"
"1048905";"0";401;13;882;49,99;"No Swap";"149.989990234375";588,71;-238;342,606666666667;961;648,69;453;451,676666666667;1879;"1";307;164,666666666667;90,6666666666667;163;5085;166;162,526666666667;1875;156,25;5076;57,7225;88;31,79;60,5;208,666666666667;"SFROAK510"
"1048919";"0";463;15;327,25;54,99;"No Swap";"149.989990234375";660,16;-31,25;98,5866666666667;338;700,14;221;134,363333333333;1149;"1";76;38;39;37;6720;23;89,2466666666667;1135;81,07;6608;42,3375;0;0,390000000000001;0;54;"APCSIL301"
"1048920";"1";463;15;53,5;10;"No Swap";"9.98999786376953";146,86;-37,5;17,14;66;156,85;72;17,7;469;"1";49;36;10;36;666;30,3333333333333;3,65;462;33;656;10,2475;0;0,99;0;52,6666666666667;"OHICOL614"
"1048924";"0";401;13;701,5;59,99;"No Swap";"79.989990234375";707,99;269,5;253,023333333333;612;787,97;579;217,86;2777;"1";204;149,333333333333;138;149,333333333333;8729;70;268,226666666667;2772;231;8720;58,24;0;6,03;0;192,333333333333;"NEVLVS702"
"1048936";"1";395;19;435,25;44,99;"(336,495]";"149.989990234375";645,14;5,75;265,186666666667;433;705,12;30;109,883333333333;2499;"2";179;177,666666666667;102,666666666667;177,666666666667;6680;95,6666666666667;211,036666666667;2499;138,83;6680;37,6875;51;7;14,5;213,333333333333;"OHICOL614"
"1048942";"1";569;19;0;0;"No Swap";"79.989990234375";300,84;0;0;140;350,82;0;0;590;"1";56;0;0;0;1334;0;0;577;82,43;1283;5;0;0;0;0;"FLNWNP407"
"1048953";"0";400;13;147,25;39,99;"No Swap";"149.989990234375";370,67;128,75;98,3266666666667;104;430,65;229;59,71;701;"1";34;33,3333333333333;16;33,3333333333333;2159;22,6666666666667;48,3433333333333;695;57,92;2146;30,5075;0;1,53;0;46,6666666666667;"CHINBK847"
"1048962";"0";376;15;760,75;75;"(495,1.65e+03]";"29.989990234375";1165,12;28,25;246,56;751;1284,63;251;111,753333333333;3242;"3";278;159,666666666667;216;159,666666666667;8622;53;435,79;3209;229,21;8522;78,1125;0;3,30000000000001;0;190,333333333333;"DALDAL214"
"1048964";"1";71;19;1674;84,99;"(25,214]";"199.989990234375";1851,02;434;562,083333333333;1529;1931,75;939;492,353333333333;9565;"3";564;263,333333333333;316,666666666667;263;24412;181;468,916666666667;9541;530,06;24366;111,72;359;90,73;147,5;396;"OKCOKC405"
"1048969";"1";348;15;164,75;29,99;"(336,495]";"99.989990234375";482,74;-89,75;49,1233333333333;195;542,72;230;19,1533333333333;861;"2";86;39;54,6666666666667;39;1963;8,33333333333333;90,2333333333333;859;61,36;1953;40,6775;87;48,75;21,75;45,3333333333333;"APCSIL301"
"1048980";"0";569;19;254;39,99;"No Swap";"149.989990234375";713,73;-7;75,2433333333333;256;743,72;41;103,046666666667;2342;"1";109;48,6666666666667;68;48,6666666666667;6294;46,6666666666667;101,623333333333;2336;129,78;6283;29,99;0;0;0;75;"NMXLCR505"
"1048987";"1";569;19;151,75;29,99;"No Swap";"149.989990234375";604,72;-66,75;49,0033333333333;174;664,7;110;35,62;751;"1";40;24,6666666666667;13;24,6666666666667;2148;15,3333333333333;24,0033333333333;738;41;2113;33,4775;0;7,35;0;27,3333333333333;"SFRSFR415"
"1048988";"1";569;19;524,75;44,99;"No Swap";"149.989990234375";941,97;-198,75;387,62;591;1002,94;497;291,623333333333;2321;"1";151;87,6666666666667;64,3333333333333;87,6666666666667;8956;47,6666666666667;157,2;2302;127,89;8899;41,5375;72;25,2;18;98;"SFRSAC916"
"1048993";"1";400;13;105,75;39,99;"No Swap";"149.989990234375";364,41;-10,75;33,5066666666667;109;394,39;44;16,2766666666667;789;"1";59;44;35,3333333333333;44;1844;17;34,85;776;64,67;1827;30,26;0;0,539999999999999;0;51,3333333333333;"OHICOV606"
"1048997";"0";569;19;522,25;74,99;"No Swap";"149.989990234375";1678,62;-119,25;259,42;562;1708,6;251;73,73;2864;"1";203;143,333333333333;154,666666666667;143,333333333333;8780;38,3333333333333;298,853333333333;2843;157,94;8746;79,94;0;5,94;0;155;"CHILAG630"
"1049002";"0";400;13;340,75;48,74;"No Swap";"149.989990234375";513,12;169,25;203,09;284;643,97;500;132,75;1430;"1";114;105,333333333333;61;104,666666666667;3503;66,6666666666667;125,053333333333;1161;105,55;2873;65,2975;186;69,23;72,5;131;"NYCMAN917"
"1049006";"1";432;15;403,5;75;"(495,1.65e+03]";"149.989990234375";1544,49;-403,5;142,436666666667;538;1619,48;1001;4,90333333333333;5141;"2";268;128,666666666667;138,666666666667;128,666666666667;10894;4,33333333333333;167,99;5116;365,43;10852;96,6425;0;57,3;0;144,666666666667;"HARBRI203"
"1049010";"0";508;17;68,5;49,99;"No Swap";"149.989990234375";663,5;-30,5;37,83;79;733,48;94;5,82333333333333;603;"1";37;24,3333333333333;24;24,3333333333333;1412;5,33333333333333;47,34;602;37,63;1410;40,485;0;1,98;0;34;"HARNOR203"
"1049012";"0";462;15;1026,25;60,11;"No Swap";"149.989990234375";1368,63;-279,25;505,453333333333;1119;1448,61;528;476,293333333333;4167;"1";283;215,333333333333;132,333333333333;215,333333333333;16916;134;293,85;4158;297;16892;57,195;56;25,37;14;271;"FLNWNH941"
"1049015";"1";462;15;469,25;29,99;"No Swap";"129.989990234375";4806,08;283,75;211,403333333333;375;4890,76;679;149,846666666667;4292;"1";180;175,333333333333;126,666666666667;174,666666666667;18778;97,6666666666667;143,116666666667;4292;306,57;18778;152,64;522;227,91;290;225;"NYCMAN917"
"1049016";"1";462;15;443,5;49,99;"No Swap";"149.989990234375";716,15;38,5;154,943333333333;431;796,13;240;150,343333333333;1330;"1";197;134,666666666667;78;134,666666666667;3344;110;88,3433333333333;1329;94,93;3340;50,98;0;1,98;0;190,666666666667;"CHINBK847"
"1049019";"1";461;15;482,5;59,99;"No Swap";"149.989990234375";737,2;-149,5;424,19;532;807,18;254;37,84;996;"1";79;67,6666666666667;58;67,6666666666667;6033;11,3333333333333;390,41;989;70,64;6017;48,365;22;6,5;5,5;87,6666666666667;"HOUHOU281"
"1049032";"0";399;13;1188,5;84,99;"No Swap";"59.989990234375";1425,38;-197,5;571,073333333333;1254;1465,36;300;102,263333333333;4170;"1";477;373;358;373;11701;69,3333333333333;669,98;4169;347,42;11698;85,5;54;10,89;23,5;410,333333333333;"NYCSUF516"
"1049036";"1";399;13;651;44,99;"No Swap";"149.989990234375";1053,29;120;264,923333333333;611;1133,27;557;281,513333333333;2048;"1";111;74;54;74;10045;44,3333333333333;124,2;2039;169,92;10006;58,21;254;90;63,5;104,333333333333;"SFRSFR415"
"1049037";"0";507;17;138,5;39,99;"No Swap";"149.989990234375";547,82;-56,5;102,92;157;577,8;172;91,1933333333333;164;"1";17;8;1,33333333333333;8;1307;6,66666666666667;11,7266666666667;164;10,25;1307;37,8625;0;31,49;0;8,66666666666667;"PHICHC215"
"1049045";"1";399;13;316,25;29,99;"No Swap";"Missing";709,06;-67,25;164,633333333333;339;742,29;311;100,81;1119;"1";137;105,333333333333;98;105,333333333333;2812;35;146,256666666667;1109;92,42;2764;80,1475;301;108,77;126;128,333333333333;"ATLMEM901"
"1049055";"0";134;19;143,25;10;"(25,214]";"99.989990234375";211,42;-9,25;25,3966666666667;146;260,35;51;9,48;996;"2";61;28,6666666666667;43,3333333333333;28,3333333333333;2333;9,33333333333333;60,37;968;53,78;2275;10;0;0;0;28,3333333333333;"INDIND317"
"1049066";"1";461;15;630;45,0725;"No Swap";"129.989990234375";693,55;51;324,58;613;726,78;549;166,986666666667;1105;"1";187;136;118,666666666667;136;3571;62,3333333333333;366,466666666667;1101;78,64;3562;109,6775;296;114,9;213;183;"FLNJAC904"
"1049067";"1";396;13;1416,25;75;"(495,1.65e+03]";"9.98999786376953";1351,78;-137,25;729,11;1462;1426,77;412;174,78;5620;"3";496;371,666666666667;360,333333333333;371,666666666667;15734;90;746,26;5620;468,33;15734;108,785;217;62,27;94;460,666666666667;"HOUHOU281"
"1049072";"1";399;13;278,5;49,99;"No Swap";"79.989990234375";608,16;80,5;76,4833333333333;252;658,14;144;86,79;1347;"1";104;62;52,3333333333333;58,3333333333333;3481;55,3333333333333;91,37;1347;112,25;3481;45,9475;47;18,7;11,75;72,6666666666667;"APCBAL410"
"1049073";"0";135;15;549;75;"(214,336]";"149.989990234375";1704,93;145;214,643333333333;501;1779,92;238;38,2133333333333;3026;"2";195;164,333333333333;117,333333333333;123,666666666667;7489;14,3333333333333;201,346666666667;3023;215,93;7483;124,43;97;44,84;102,5;148,666666666667;"FLNSTK904"
"1049076";"1";568;19;3,66666666666667;10;"No Swap";"149.989990234375";398,92;NA;4,63;4;612,13;2;3,13666666666667;86;"1";2;2,33333333333333;1,33333333333333;2,33333333333333;251;1;1,49333333333333;86;4,78;251;13,51;0;0,390000000000001;0;3;"CHILAG630"
"1049079";"1";172;15;1074,5;49,99;"(214,336]";"149.989990234375";1011,99;68,5;389,266666666667;1052;1061,97;222;366,483333333333;6890;"9";541;379,333333333333;200,333333333333;379,333333333333;13858;310,666666666667;260,106666666667;6887;491,93;13853;62,39;172;35,65;65,5;438,666666666667;"MIAFTL954"
"1049083";"1";568;19;679;26,2425;"No Swap";"29.989990234375";668,21;-486;948,93;841;708,19;1056;812,63;1152;"1";93;76,6666666666667;43,6666666666667;76,6666666666667;5408;39,6666666666667;152,24;1150;63,89;5406;37,7775;49;54,59;26,25;133,666666666667;"SLCSLC801"
"1049085";"1";310;13;2976;84,99;"(495,1.65e+03]";"9.98999786376953";1539,18;336;1411,1;2864;1644,17;2341;1016,14666666667;6117;"2";688;518,333333333333;293;518;28236;337,666666666667;772,03;6117;509,75;28236;194,23;847;212,06;394,5;823;"DALDAL214"
"1049117";"0";442;17;223;28,945;"(495,1.65e+03]";"9.98999786376953";452,3;65;61,8433333333333;201;524,86;117;39,4333333333333;1276;"2";99;62,3333333333333;59,6666666666667;62,3333333333333;2522;40,3333333333333;95,6866666666667;1254;78,38;2475;35,425;36;27,84;17,25;86,6666666666667;"STLSTL314"
"1049133";"0";87;17;630,5;59,99;"(25,214]";"149.989990234375";1337,27;-42,5;148,83;645;1367,25;635;100,213333333333;5484;"4";317;136;220;123;11474;75,3333333333333;279,893333333333;5484;342,75;11474;62,975;114;48,12;31,5;153;"OMAOMA402"
"1049139";"0";460;15;464,25;47,49;"No Swap";"149.989990234375";861,51;-63,25;163,36;485;891,49;178;145,696666666667;2319;"1";201;127,333333333333;100,666666666667;127;6411;87,6666666666667;171,793333333333;2319;165,64;6411;48,5775;103;37,64;35;165;"LAXSAN714"
"1049141";"1";460;15;860,75;59,99;"No Swap";"149.989990234375";915,07;109,25;638,683333333333;824;995,05;254;586,066666666667;2327;"1";148;144,333333333333;68,3333333333333;144,333333333333;13635;98;129,623333333333;2171;167;13194;56,6175;0;9,55;0;182,333333333333;"CHICHI773"
"1049143";"1";398;13;116,5;59,99;"No Swap";"149.989990234375";574,92;-17,5;43,83;122;679,89;109;36,0733333333333;598;"1";55;25,6666666666667;30,6666666666667;25,6666666666667;1419;10,6666666666667;32,64;510;46,36;1229;50,8825;0;1,89;0;40;"HARHAR860"
"1049181";"0";179;19;589,5;49,99;"(25,214]";"199.989990234375";980,32;-20,5;179,573333333333;596;1030,69;52;192,55;4529;"2";246;139;124,333333333333;139;11654;115,333333333333;246,343333333333;4354;256,12;11229;42,6525;16;9,66;4;199;"SHEHAG301"
"1049207";"1";460;15;49,5;49,99;"No Swap";"29.989990234375";646,93;37,5;43,6333333333333;37;686,91;86;40,5466666666667;1391;"1";12;16,6666666666667;4;16,6666666666667;3181;13;3,08666666666667;1391;99,36;3181;40,485;0;0,990000000000002;0;19,3333333333333;"PHXPHX602"
"1049212";"1";567;19;NA;NA;"No Swap";"129.989990234375";826,39;NA;0;542;856,38;NA;0;1076;"1";180;0;0;0;2842;0;0;1075;71,67;2840;NA;NA;NA;NA;0;"NNYALB518"
"1049231";"1";398;13;498,75;49,99;"No Swap";"79.989990234375";725,95;131,25;301,833333333333;455;771,13;316;105,82;1412;"1";117;97,6666666666667;84;97,6666666666667;5108;31;252,906666666667;1400;116,67;5073;85,61;236;80,54;113,5;134,333333333333;"CHILAG630"
"1049242";"0";542;19;80,25;59,99;"(495,1.65e+03]";"149.989990234375";954,12;-26,25;42,5;89;1007,35;70;21,9833333333333;601;"2";57;43;40,6666666666667;42,3333333333333;928;24;35,22;601;33,39;928;53,4125;1;0,390000000000001;0,25;47,6666666666667;"AIRSAV912"
"1049254";"0";397;13;138,25;44,99;"No Swap";"29.989990234375";545,43;15,75;56,9466666666667;133;731,8;30;43,3833333333333;1303;"1";33;29,3333333333333;16,6666666666667;29,3333333333333;4193;16;36,6166666666667;1303;108,58;4193;36,63;0;0,600000000000001;0;39,3333333333333;"NEVPOW619"
"1049288";"1";326;13;15;19,99;"(495,1.65e+03]";"59.989990234375";285,46;-6;9,47333333333333;17;315,44;32;3,05666666666667;79;"2";8;7,66666666666667;5,66666666666667;7,66666666666667;227;2,33333333333333;6,71666666666667;79;6,58;227;21,11;12;9,32;3;11,3333333333333;"HOUFRE409"
"1049306";"0";397;13;207,75;39,99;"No Swap";"29.989990234375";519,9;-41,75;76,9566666666667;222;559,88;82;35,1433333333333;946;"1";70;36;50;36;2779;9;117,69;939;78,25;2752;40,35;0;0,719999999999999;0;49,6666666666667;"HWIHON808"
"1049326";"1";459;15;449,75;47,49;"No Swap";"59.989990234375";871,05;167,25;239,51;394;941,03;451;152,976666666667;2586;"1";121;83;62,3333333333333;83;7840;53;160,256666666667;2586;184,71;7840;44,005;0;11,55;0;115;"OMAOMA402"
"1049340";"1";397;13;421,75;49,99;"No Swap";"79.989990234375";589,37;47,25;237,226666666667;406;599,36;484;204,603333333333;1307;"1";133;98;60,3333333333333;97,6666666666667;4037;66;101,06;1307;108,92;4037;57,345;192;67,2;48;119,333333333333;"OKCMAN785"
"1049341";"0";25;13;725,25;50,0575;"(214,336]";"79.989990234375";888,52;357,75;247,92;606;958,5;818;161,973333333333;4641;"4";328;225,666666666667;194;225,333333333333;9433;155,666666666667;263,71;4641;386,75;9433;81,0875;220;131,81;88,25;277;"CHICHI773"
"1049355";"1";360;13;1017,5;107,99;"(495,1.65e+03]";"129.989990234375";1468,61;-230,5;335,546666666667;1094;1551,59;322;255,99;1687;"2";188;106;92,6666666666667;98;8115;44;264,436666666667;1687;140,58;8115;150,2;0;93,11;0;117,666666666667;"OHILAW812"
"1049361";"0";504;17;1023;10;"No Swap";"59.989990234375";1375,86;-636;651,706666666667;1235;1452,09;1286;463,76;4287;"1";292;227,333333333333;164,333333333333;227,333333333333;15423;110;502,026666666667;4144;259;14883;83,875;668;170,3;274;311,333333333333;"BOSBOS508"
"1049364";"0";396;13;415;59,99;"No Swap";"149.989990234375";808,54;-25;225,893333333333;423;852,49;135;63,5333333333333;2387;"1";190;147,666666666667;145,666666666667;147,666666666667;5530;39,6666666666667;227,483333333333;2300;191,67;5330;54,9275;0;3,87;0;192,666666666667;"PHIWIL302"
"1049366";"0";504;17;799;42,8125;"No Swap";"149.989990234375";1620,66;60;319,256666666667;779;1738,9;373;307,19;4219;"1";277;209,333333333333;132,333333333333;209,333333333333;14022;166,333333333333;268,986666666667;4209;263,06;14004;71,9975;169;74,33;61,25;292;"APCWAS202"
"1049383";"0";396;13;679,5;69,99;"No Swap";"149.989990234375";737,72;376,5;285,783333333333;554;927,68;554;109,056666666667;2014;"1";202;115;95,6666666666667;115;6175;51,6666666666667;240,38;2006;167,17;6161;76,62;127;38,44;60;127,333333333333;"MIAMIA305"
"1049387";"1";67;13;451,5;44,99;"(214,336]";"129.989990234375";865,71;275,5;243,05;360;925,69;921;234,036666666667;1979;"2";163;184;62,6666666666667;184;4270;172;109,986666666667;1949;177,18;4199;86,1625;34;127,54;12,5;217,333333333333;"NYCBRO917"
"1049394";"1";-3;19;872,25;51,98;"(25,214]";"Missing";655,26;-22,25;187,346666666667;880;685,24;172;232,74;3270;"2";294;267,333333333333;48;125,666666666667;8459;96,6666666666667;56,1033333333333;3243;180,17;8422;48,075;55;24,38;13,75;178;"FLNORL407"
"1049416";"0";396;13;778;46,885;"No Swap";"79.989990234375";382,71;408;418,38;642;412,69;769;566,93;1172;"1";174;143,333333333333;71,6666666666667;143,333333333333;3487;121,333333333333;136,903333333333;1154;96,17;3416;35,4425;0;0,789999999999999;0;157,666666666667;"PHIWIL302"
"1049419";"1";396;13;1529;85;"No Swap";"129.989990234375";1453,94;26;612,436666666667;1520;1538,61;301;251,39;9676;"1";705;471;467,333333333333;471;20358;178;632,326666666667;9572;797,67;20202;84,88;0;6,78;0;576,666666666667;"FLNORL407"
"1049425";"0";458;15;388;52,325;"No Swap";"149.989990234375";591,54;-98;177,946666666667;421;621,52;290;160,143333333333;909;"1";102;64,3333333333333;45,3333333333333;64,3333333333333;3720;50;157,95;894;63,86;3678;56,7175;156;44,6;39;84;"INDIND317"
"1049426";"1";396;13;216,5;39,99;"No Swap";"29.989990234375";480,67;28,5;134,376666666667;207;595,64;163;4,74666666666667;1005;"1";75;66;67,3333333333333;66;2519;4,33333333333333;142,91;1005;83,75;2519;46,3675;108;37,29;50,25;87,3333333333333;"ATLNOR678"
"1049432";"0";565;19;377,75;49,99;"No Swap";"79.989990234375";865,95;26,25;141,01;369;919,18;77;132,903333333333;6030;"1";193;146,666666666667;77,6666666666667;146;12732;116,333333333333;88,8433333333333;6016;334,22;12697;41,025;3;2,16;0,75;172,333333333333;"OHIBER440"
"1049433";"0";396;13;1020,75;59,99;"No Swap";"9.98999786376953";1018,53;-34,75;644,24;1032;1058,51;103;364,66;3766;"1";378;326,666666666667;187,666666666667;326,666666666667;10104;187,333333333333;357,78;3752;312,67;10070;52,51;21;6,3;5,25;389,666666666667;"LAXANA714"
"1049436";"0";145;13;499;44,99;"(336,495]";"29.989990234375";636,19;-184;360,023333333333;560;686,17;485;306,08;2019;"3";136;104,333333333333;32,3333333333333;104,333333333333;6748;86,3333333333333;80,0366666666667;2011;167,58;6731;40,4775;44;19,01;11;142,666666666667;"DETROS810"
"1049444";"0";67;15;518,25;10;"(25,214]";"129.989990234375";351,45;285,75;256,156666666667;423;361,44;650;125,33;2011;"3";139;109;71;109;6799;62;208,806666666667;2011;143,64;6799;14,995;0;11,3;0;149,333333333333;"CHICHA217"
"1049460";"0";458;15;226,5;29,99;"No Swap";"9.98999786376953";615,48;42,5;121,5;212;678,71;140;34,6066666666667;1026;"1";77;58;48;58;2830;23,6666666666667;106,353333333333;1025;73,21;2826;42,265;89;31,15;55;79,3333333333333;"LAXONT909"
"1049462";"1";498;17;278,25;49,99;"(495,1.65e+03]";"149.989990234375";755,75;-0,25;143,296666666667;278;795,73;143;47,1566666666667;1654;"2";97;71,3333333333333;66;70,3333333333333;4709;28;152,656666666667;1643;102,69;4687;43,2275;37;22,95;9,25;85;"NEVPOW619"
"1049473";"0";20;13;322;10;"(214,336]";"149.989990234375";165,96;1;82,0133333333333;322;208,85;164;35,97;1990;"2";156;67,6666666666667;120,333333333333;67,6666666666667;4084;36,6666666666667;173,14;1923;160,25;3952;16,82;40;10,18;18,5;83,6666666666667;"SFRSRO707"
"1049491";"0";457;15;80;38,705;"No Swap";"199.989990234375";719,6;-59;39,5133333333333;100;802,83;124;15,7866666666667;511;"1";43;27,3333333333333;23,3333333333333;27,3333333333333;1197;7;31,7566666666667;505;36,07;1164;34,755;0;82,72;0;37;"CHICHI773"
"1049496";"1";395;13;256,75;57;"(495,1.65e+03]";"149.989990234375";1019,11;-237,75;152,633333333333;336;1124,1;391;233,206666666667;1246;"2";78;46,3333333333333;11,6666666666667;46,3333333333333;4289;62;25,59;1233;102,75;4252;50,715;0;144,43;0;59;"NYCBRO917"
"1049501";"1";280;17;423,75;59,99;"(336,495]";"29.989990234375";1018,46;589,25;94,8566666666667;227;1068,45;901;19,0666666666667;1326;"2";73;40;36;40;3809;10;88,2233333333333;1325;82,81;3808;90,5475;237;109,66;70;51,3333333333333;"BOSBOS978"
"1049508";"1";284;19;412,75;59,99;"(214,336]";"99.989990234375";897;-222,75;302,13;487;936,98;522;189;2225;"2";127;110,333333333333;87,3333333333333;110,333333333333;9716;56,3333333333333;186,986666666667;2223;123,5;9714;49,99;0;0;0;148,333333333333;"NYCWHI914"
"1049509";"0";310;17;428,25;45,1925;"(336,495]";"149.989990234375";396,43;-219,25;108,83;501;412,09;625;123,033333333333;2397;"2";178;60,6666666666667;39;60;5637;62,6666666666667;68,7833333333333;2358;157,2;5557;52,7125;66;58,44;17,25;78,6666666666667;"BOSBOS617"
"1049510";"1";199;13;1506,25;63,9475;"(336,495]";"149.989990234375";700,15;17,75;657,343333333333;1500;700,15;124;553,44;2946;"2";508;314,666666666667;228;314,666666666667;8715;211;426,046666666667;2927;243,92;8626;137,4975;175;141,45;127;479,333333333333;"OKCJUN785"
"1049511";"0";395;13;100,75;29,99;"No Swap";"59.989990234375";365,78;-39,75;86,38;114;395,77;92;29,81;253;"1";22;26,3333333333333;18,6666666666667;26,3333333333333;1491;7,66666666666667;56,57;253;21,08;1491;30,26;0;0,539999999999999;0;32,3333333333333;"OKCFTS501"
"1049518";"0";116;13;332,5;38,53;"(214,336]";"199.989990234375";677,39;19,5;117,503333333333;326;720,62;776;113,94;2757;"5";132;69,3333333333333;43;69,3333333333333;5681;48,6666666666667;63,0466666666667;2750;229,17;5669;90,4;0;252,56;0;102,333333333333;"SEASEA206"
"1049522";"1";457;15;317,25;39,99;"No Swap";"199.989990234375";1056,51;163,75;128,623333333333;263;1099,74;238;105,506666666667;2337;"1";154;137,666666666667;86;137,666666666667;5043;103;99,1833333333333;2310;165;4954;59,48;177;62,55;44,25;178;"CHICHI312"
"1049529";"1";457;15;45,5;10;"No Swap";"29.989990234375";133,37;18,5;10,84;39;151,69;26;10,3133333333333;247;"1";19;14;15,3333333333333;14;497;9,66666666666667;16,2833333333333;221;17;449;10,075;0;0,300000000000001;0;24;"HARNOR203"
"1049546";"1";395;13;325,5;29,99;"No Swap";"149.989990234375";500,15;-68,5;177,85;348;530,13;120;66,9866666666667;1309;"1";139;102,666666666667;75;102,666666666667;3734;51;155,966666666667;1307;108,92;3732;41,875;60;21,24;29,25;130;"LOUETN502"
"1049558";"0";457;15;215,75;44,99;"No Swap";"59.989990234375";570,97;-69,75;207,533333333333;239;640,95;201;104,886666666667;408;"1";37;31;22;30,6666666666667;2936;8,66666666666667;102,646666666667;408;29,14;2936;42,29;1;4,28;0,25;43,3333333333333;"DETROS810"
"1049560";"1";164;19;1874,75;44,9925;"(25,214]";"149.989990234375";2528,8;-1195,75;0;2273;2598,78;2738;0;6769;"2";614;0;0;0;22916;0;0;6762;375,67;22897;189,4575;1375;474,36;484,75;0;"HOUHOU281"
"1049561";"1";395;13;168;10;"No Swap";"79.989990234375";139,24;198;45,6466666666667;102;182,91;315;53,0733333333333;333;"1";37;30;14;30;929;20,6666666666667;8,98333333333333;312;26;894;10,8275;0;1,74;0;42,3333333333333;"BOSBOS617"
"1049565";"0";17;13;1068,5;59,99;"(214,336]";"149.989990234375";934,38;-46,5;396,09;1084;987,61;446;335,27;5402;"3";473;290,666666666667;181,333333333333;290,333333333333;12438;212,666666666667;260,886666666667;5388;449;12414;108,8425;77;159,58;47,25;316,333333333333;"NYCWHI914"
"1049569";"0";395;13;114;29,99;"No Swap";"149.989990234375";456,25;-10;48,0833333333333;117;606,23;32;14,0633333333333;656;"1";56;34,3333333333333;37,6666666666667;34,3333333333333;1489;8;47,5933333333333;656;54,67;1489;32,595;0;2,28;0;42,6666666666667;"OKCBTN501"
"1049573";"1";27;13;2650,25;78,03;"(214,336]";"79.989990234375";1586,74;-810,25;921,346666666667;2920;1634,99;2004;643,146666666667;15072;"2";1469;581,666666666667;701;581,666666666667;31288;376,333333333333;1275,86;15071;1255,92;31283;151,75;579;204,14;302;676,333333333333;"SANSAN210"
"1049575";"0";89;15;335,75;10;"(214,336]";"9.98999786376953";317,46;-52,75;154,423333333333;353;327,45;202;152,916666666667;1759;"3";96;58,6666666666667;57,6666666666667;58,6666666666667;5224;45;137,163333333333;1757;125,5;5222;25,685;7;59,99;2,75;88,6666666666667;"ATLMEM901"
"1049577";"1";395;13;209,75;85;"No Swap";"149.989990234375";910,98;-121,75;62,06;250;1015,97;202;20,2533333333333;1500;"1";95;45;47;45;4195;11,3333333333333;83,3833333333333;1498;124,83;4193;75,9225;0;2,34;0;47;"FLNCLR813"
"1049586";"1";395;13;18,25;37,4925;"No Swap";"149.989990234375";440,95;-16,25;3,86333333333333;24;670,91;48;1,58;685;"1";12;4,33333333333333;3;4,33333333333333;1624;2;3,73;685;57,08;1624;30,3525;0;40,71;0;10,3333333333333;"BOSWOR508"
"1049601";"0";456;15;219;39,99;"(495,1.65e+03]";"59.989990234375";488,85;70;161,48;196;518,83;126;55,5933333333333;1095;"2";62;56,3333333333333;50,6666666666667;56,3333333333333;3759;16,3333333333333;130,17;1095;78,21;3759;34,395;8;2,82;2;65,6666666666667;"DALDAL214"
"1049602";"1";563;19;128,5;29,99;"No Swap";"149.989990234375";509,91;-103,5;86,9066666666667;163;570,19;157;99,2266666666667;1101;"1";53;42,3333333333333;17,3333333333333;42,3333333333333;3013;39,3333333333333;36,6866666666667;1094;60,78;2995;30,4575;2;1,17;0,5;80,6666666666667;"NSHCOL615"
"1049603";"0";131;15;322,5;29,99;"(214,336]";"199.989990234375";624,45;22,5;176,97;315;657,68;304;71,46;1676;"2";134;109;96;109;3682;42,6666666666667;164,366666666667;1669;119,21;3674;63,31;178;63,08;57;148;"NEVLVS702"
"1049615";"1";502;17;165,25;29,99;"No Swap";"29.989990234375";500,52;-13,25;102,483333333333;170;530,5;54;25,9933333333333;1051;"1";54;39,6666666666667;37,6666666666667;39,6666666666667;2914;17,6666666666667;102,113333333333;1049;65,56;2910;30,165;2;0,699999999999999;0,5;50;"NNYROC716"
"1049625";"0";563;19;174,25;10;"No Swap";"39.989990234375";284,97;-78,25;105,776666666667;200;296,25;162;14,8133333333333;1301;"1";84;71,6666666666667;82,6666666666667;71,6666666666667;3069;10;138,7;1294;71,89;3054;21,5325;84;34,59;25,75;96,3333333333333;"HOUHOU281"
